Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Advanced Heuristic,DQN,35,13,Player1,35,1.465
Advanced Heuristic,DQN,35,13,Player1,31,1.425
Advanced Heuristic,DQN,35,13,Player1,31,1.425
Advanced Heuristic,DQN,32,16,Player1,32,1.48
Advanced Heuristic,DQN,35,13,Player1,31,1.449
Advanced Heuristic,DQN,35,13,Player1,31,1.396
Advanced Heuristic,DQN,35,13,Player1,31,1.539
Advanced Heuristic,DQN,35,13,Player1,31,1.637
Advanced Heuristic,DQN,35,13,Player1,31,1.572
Advanced Heuristic,DQN,35,13,Player1,31,1.318
Advanced Heuristic,DQN,35,13,Player1,31,1.301
Advanced Heuristic,DQN,38,10,Player1,26,1.379
Advanced Heuristic,DQN,35,13,Player1,31,1.411
Advanced Heuristic,DQN,35,13,Player1,31,1.347
Advanced Heuristic,DQN,35,13,Player1,31,1.41
Advanced Heuristic,DQN,32,16,Player1,32,1.438
Advanced Heuristic,DQN,35,13,Player1,31,1.372
Advanced Heuristic,DQN,35,13,Player1,35,1.402
Advanced Heuristic,DQN,35,13,Player1,31,1.407
Advanced Heuristic,DQN,35,13,Player1,31,1.328
Advanced Heuristic,DQN,35,13,Player1,31,1.286
Advanced Heuristic,DQN,35,13,Player1,31,1.342
Advanced Heuristic,DQN,35,13,Player1,31,1.345
Advanced Heuristic,DQN,35,13,Player1,31,1.386
Advanced Heuristic,DQN,35,13,Player1,31,1.347
DQN,Random,23,25,Player2,32,0.336
DQN,Random,33,15,Player1,43,0.128
DQN,Random,28,20,Player1,39,0.173
DQN,Random,38,10,Player1,23,0.089
DQN,Random,32,16,Player1,33,0.122
DQN,Random,34,14,Player1,36,0.107
DQN,Random,41,7,Player1,23,0.061
DQN,Random,26,22,Player1,47,0.081
DQN,Random,31,17,Player1,33,0.062
DQN,Random,35,13,Player1,21,0.065
DQN,Random,26,22,Player1,32,0.113
DQN,Random,33,15,Player1,30,0.086
DQN,Random,29,19,Player1,34,0.109
DQN,Random,27,21,Player1,33,0.083
DQN,Random,31,17,Player1,28,0.072
DQN,Random,24,24,Draw,25,0.072
DQN,Random,35,13,Player1,29,0.07
DQN,Random,21,27,Player2,32,0.106
DQN,Random,37,11,Player1,24,0.053
DQN,Random,41,7,Player1,21,0.044
DQN,Random,34,14,Player1,34,0.056
DQN,Random,17,31,Player2,36,0.043
DQN,Random,30,18,Player1,26,0.053
DQN,Random,28,20,Player1,41,0.073
DQN,Random,17,31,Player2,35,0.074
DQN,Random,34,14,Player1,33,0.059
DQN,Random,33,15,Player1,29,0.076
DQN,Random,27,21,Player1,29,0.045
DQN,Random,28,20,Player1,36,0.063
DQN,Random,39,9,Player1,25,0.049
DQN,Random,40,8,Player1,28,0.052
DQN,Random,41,7,Player1,21,0.035
DQN,Random,33,15,Player1,26,0.049
DQN,Random,35,13,Player1,39,0.091
DQN,Random,31,17,Player1,19,0.052
DQN,Random,39,9,Player1,30,0.044
DQN,Random,24,24,Draw,48,0.05
DQN,Random,39,9,Player1,25,0.031
DQN,Random,42,6,Player1,32,0.03
DQN,Random,19,29,Player2,37,0.039
DQN,Random,40,8,Player1,28,0.025
DQN,Random,31,17,Player1,26,0.032
DQN,Random,38,10,Player1,27,0.035
DQN,Random,41,7,Player1,23,0.031
DQN,Random,22,26,Player2,35,0.033
DQN,Random,36,12,Player1,20,0.01
DQN,Random,39,9,Player1,28,0.033
DQN,Random,39,9,Player1,22,0.05
DQN,Random,18,30,Player2,39,0.078
DQN,Random,25,23,Player1,38,0.062
Random,DQN,26,22,Player1,35,0.324
Random,DQN,21,27,Player2,26,0.07
Random,DQN,30,18,Player1,38,0.101
Random,DQN,30,18,Player1,35,0.082
Random,DQN,39,9,Player1,30,0.074
Random,DQN,21,27,Player2,40,0.128
Random,DQN,28,20,Player1,40,0.141
Random,DQN,18,30,Player2,53,0.112
Random,DQN,19,29,Player2,42,0.1
Random,DQN,22,26,Player2,40,0.094
Random,DQN,20,28,Player2,49,0.091
Random,DQN,12,36,Player2,45,0.111
Random,DQN,20,28,Player2,33,0.085
Random,DQN,19,29,Player2,24,0.039
Random,DQN,16,32,Player2,35,0.063
Random,DQN,18,30,Player2,22,0.027
Random,DQN,27,21,Player1,36,0.046
Random,DQN,37,11,Player1,29,0.08
Random,DQN,11,37,Player2,30,0.033
Random,DQN,22,26,Player2,38,0.079
Random,DQN,18,30,Player2,53,0.056
Random,DQN,22,26,Player2,59,0.09
Random,DQN,20,28,Player2,62,0.073
Random,DQN,32,16,Player1,38,0.051
Random,DQN,21,27,Player2,27,0.034
Random,DQN,14,34,Player2,27,0.024
Random,DQN,27,21,Player1,41,0.057
