Player1_Strategy,Player2_Strategy,Player1_Score,Player2_Score,Winner,Moves,Time_Seconds
Minimax Alpha-Beta,A3C,32,16,Player1,41,10.087
Minimax Alpha-Beta,A3C,29,19,Player1,24,5.652
Minimax Alpha-Beta,A3C,33,15,Player1,36,11.359
Minimax Alpha-Beta,A3C,36,12,Player1,35,9.453
Minimax Alpha-Beta,A3C,36,12,Player1,36,7.508
Minimax Alpha-Beta,A3C,38,10,Player1,31,7.749
Minimax Alpha-Beta,A3C,35,13,Player1,33,7.978
Minimax Alpha-Beta,A3C,33,15,Player1,30,7.764
Minimax Alpha-Beta,A3C,34,14,Player1,30,8.067
Minimax Alpha-Beta,A3C,37,11,Player1,30,6.21
Minimax Alpha-Beta,A3C,34,14,Player1,38,7.824
Minimax Alpha-Beta,A3C,35,13,Player1,35,9.614
Minimax Alpha-Beta,A3C,34,14,Player1,39,9.499
Minimax Alpha-Beta,A3C,33,15,Player1,37,10.236
Minimax Alpha-Beta,A3C,32,16,Player1,32,9.082
Minimax Alpha-Beta,A3C,35,13,Player1,38,10.494
Minimax Alpha-Beta,A3C,31,17,Player1,39,11.072
Minimax Alpha-Beta,A3C,32,16,Player1,34,8.931
Minimax Alpha-Beta,A3C,23,25,Player2,24,6.611
Minimax Alpha-Beta,A3C,32,16,Player1,40,12.029
Minimax Alpha-Beta,A3C,31,17,Player1,38,12.366
Minimax Alpha-Beta,A3C,36,12,Player1,37,8.347
A3C,Advanced Heuristic,18,30,Player2,31,8.865
A3C,Advanced Heuristic,22,26,Player2,47,12.424
A3C,Advanced Heuristic,16,32,Player2,43,11.325
A3C,Advanced Heuristic,12,36,Player2,33,8.644
A3C,Advanced Heuristic,20,28,Player2,25,7.194
A3C,Advanced Heuristic,10,38,Player2,33,9.067
A3C,Advanced Heuristic,27,21,Player1,24,7.322
A3C,Advanced Heuristic,12,36,Player2,43,11.673
A3C,Advanced Heuristic,23,25,Player2,26,8.204
A3C,Advanced Heuristic,14,34,Player2,33,10.653
A3C,Advanced Heuristic,19,29,Player2,44,12.659
A3C,Advanced Heuristic,14,34,Player2,45,12.74
A3C,Advanced Heuristic,22,26,Player2,51,15.007
A3C,Advanced Heuristic,15,33,Player2,34,10.511
A3C,Advanced Heuristic,24,24,Draw,32,9.679
A3C,Advanced Heuristic,12,36,Player2,33,9.045
A3C,Advanced Heuristic,17,31,Player2,46,12.478
A3C,Advanced Heuristic,16,32,Player2,34,10.676
A3C,Advanced Heuristic,18,30,Player2,34,10.218
A3C,Advanced Heuristic,18,30,Player2,45,13.319
A3C,Advanced Heuristic,13,35,Player2,33,9.592
A3C,Advanced Heuristic,15,33,Player2,37,10.173
A3C,Advanced Heuristic,11,37,Player2,19,6.318
A3C,Advanced Heuristic,14,34,Player2,40,9.781
A3C,Advanced Heuristic,10,38,Player2,33,8.891
A3C,Advanced Heuristic,15,33,Player2,40,10.943
A3C,Advanced Heuristic,13,35,Player2,42,10.671
A3C,Advanced Heuristic,17,31,Player2,37,11.406
A3C,Advanced Heuristic,13,35,Player2,34,14.281
A3C,Advanced Heuristic,20,28,Player2,29,10.513
Advanced Heuristic,A3C,37,11,Player1,31,9.231
Advanced Heuristic,A3C,35,13,Player1,34,10.686
Advanced Heuristic,A3C,35,13,Player1,28,7.68
Advanced Heuristic,A3C,34,14,Player1,24,6.738
Advanced Heuristic,A3C,36,12,Player1,34,13.72
Advanced Heuristic,A3C,34,14,Player1,38,13.149
A3C,Advanced Heuristic,21,27,Player2,38,12.283
A3C,Advanced Heuristic,18,30,Player2,41,13.003
A3C,Advanced Heuristic,13,35,Player2,39,10.032
A3C,Advanced Heuristic,15,33,Player2,24,6.554
A3C,Advanced Heuristic,20,28,Player2,46,17.655
A3C,Advanced Heuristic,14,34,Player2,38,14.247
Advanced Heuristic,A3C,32,16,Player1,36,10.432
Advanced Heuristic,A3C,38,10,Player1,33,9.22
Advanced Heuristic,A3C,35,13,Player1,33,10.021
Advanced Heuristic,A3C,36,12,Player1,32,8.526
Advanced Heuristic,A3C,28,20,Player1,37,15.533
Advanced Heuristic,A3C,39,9,Player1,33,11.867
A3C,Advanced Heuristic,17,31,Player2,44,11.636
A3C,Advanced Heuristic,16,32,Player2,47,13.266
A3C,Advanced Heuristic,18,30,Player2,35,8.69
A3C,Advanced Heuristic,14,34,Player2,39,13.06
A3C,Advanced Heuristic,7,41,Player2,24,10.009
A3C,Advanced Heuristic,13,35,Player2,42,12.491
A3C,Advanced Heuristic,14,34,Player2,35,11.088
A3C,Advanced Heuristic,30,18,Player1,32,9.285
A3C,Advanced Heuristic,13,35,Player2,41,10.449
A3C,Advanced Heuristic,20,28,Player2,53,14.368
A3C,Advanced Heuristic,14,34,Player2,40,13.646
A3C,Advanced Heuristic,24,24,Draw,37,13.184
Advanced Heuristic,A3C,36,12,Player1,32,8.638
Advanced Heuristic,A3C,28,20,Player1,34,10.734
Advanced Heuristic,A3C,36,12,Player1,24,6.248
Advanced Heuristic,A3C,29,19,Player1,38,15.564
Advanced Heuristic,A3C,38,10,Player1,32,11.351
Advanced Heuristic,A3C,27,21,Player1,50,19.663
Advanced Heuristic,A3C,34,14,Player1,40,13.912
Advanced Heuristic,A3C,33,15,Player1,34,11.336
Advanced Heuristic,A3C,32,16,Player1,42,13.918
Advanced Heuristic,A3C,35,13,Player1,42,17.63
Advanced Heuristic,A3C,35,13,Player1,30,10.557
Advanced Heuristic,A3C,38,10,Player1,30,9.715
A3C,Advanced Heuristic,21,27,Player2,26,7.803
A3C,Advanced Heuristic,21,27,Player2,56,16.122
A3C,Advanced Heuristic,19,29,Player2,45,12.895
A3C,Advanced Heuristic,20,28,Player2,33,14.742
A3C,Advanced Heuristic,17,31,Player2,41,16.078
A3C,Advanced Heuristic,16,32,Player2,43,14.74
Advanced Heuristic,A3C,37,11,Player1,34,9.314
Advanced Heuristic,A3C,27,21,Player1,53,15.829
Advanced Heuristic,A3C,33,15,Player1,36,10.886
Advanced Heuristic,A3C,32,16,Player1,31,13.654
Advanced Heuristic,A3C,32,16,Player1,29,12.013
Advanced Heuristic,A3C,34,14,Player1,35,13.855
Advanced Heuristic,A3C,33,15,Player1,32,9.234
